1,Alabama_Slammer,1,Southern Comfort,1,Amaretto,1,Sloe_Gin,2,Orange_Juice
56,Talking_Monkey,1,Chocolate_Vodka,.03,Espresso_Vodka,1,Banana_Liqueur,.03,Coffee_Liqueur,1,Cream
57,Tornado,1,Whiskey,1,Vodka,1,Rum,1,Tequila,2,Cola,.17,Sugar
58,Vermouth_Cassis,2.5,Dry_Vermouth,.75,Creme_De_Cassis,3,Club_Soda
59,Vieux_Carre,.75,Rye_Whiskey,.75,Cognac,.75,Sweet_Vermouth,.5_Benedictine_Liqueur,.0625,Peychaud’s_bitters,.0625,Aromatic_Bitters
60,Vampires_Kiss,1.5,Melon_Liqueur,1,Orange_Vodk,2,Pineapple_Juice,.5,Cream,.03,Grenadine
61,Waldorf,2,Rye_Whiskey,.75,Sweet_Vermouth,.25,Absinthe,.0625,Bitters
62,Ward_Eight,2,Whiskey,.75,Lemon_Juice,.75,Orange_Juice,.03,Grenadine
63,Washington_Apple_Martini,1,Whiskey,1,Sour_Apple_Schnapps,1,Cranberry_Juice
64,Yellow_Submarine,1.5,Vodka,.5,White_Rum,.5,Banana_Liqueur
65,Zombie,1,Light_Rum,1,Dark_Rum,1,Orange_Curacao_Liqueur,1.5,Orange_Juice,1.5,Passion_Fruit_Puree,.5,Lemon_Juice,.5,Lime_Juice,.25,Grenadine,.0625,Angostura_Bitters
